Article_ID,Article_ID2,Country,Disease_name,Disease_name2,Disease,PMID,First Author,Publication Year,DOI,Combining Authoryear (withformula),Authoryear,Ncases,Ncontrol,total,genus,Genus_mean_RA_disease,Genus_mean_RA_control,foldchange(calculation),foldchange,pvalue,,,,,,,,,,,,,,Age_disease,Age_control,Sequencing_type,16s_sequencing_region,Genus(original_,Genus_clean (original,Genus_classified,Genus_RA_in_disease,Genus_>1_studies(cancer_or_autoimmune),Genus_increased_HowMany_Cancer_study,Genus_decreased_HowMany_Cancer_study,Genus_increased_HowMany_Autoimmune_study,Genus_decreased_HowMany_Autoimmune_study,Genus_statistical_test,Genus_mean_RA_disease(original),Genus_mean_RA_control (original),Genus_effect_type,Genus_effect_type_quanititative_value,Genus_quantitative_data_source_in_paper,Genus_Pvalue(original)
Article_0419,Article_0419,USA,Multiple sclerosis,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Adlercreutzia,0.000090,0.00052,0.174224806,0.1742,0.00000416000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Adlercreutzia,Adlercreutzia,yes,decreased,no,1,0,0,1,Wilcoxon rank-sum test (FDR corrected p value),8.99E-05,5.16E-04,log2-foldchange,-2.52,Table2,0.000004
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Collinsella,0.000869,0.00187,0.464705882,0.4647,0.03170000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Collinsella,Collinsella,yes,decreased,yes,2,0,3,3,Wilcoxon rank-sum test (FDR corrected p value),8.69E-04,1.87E-03,log2-foldchange,-1.11,Table2,0.031700
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Actinobacteria_unclassified,0.000046,0.00049,0.092886179,0.0929,0.01340000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Actinobacteria_unclassified,Actinobacteria_unclassified,no,decreased,no,0,0,0,1,Wilcoxon rank-sum test (FDR corrected p value),4.57E-05,4.92E-04,log2-foldchange,-3.43,Table2,0.013400
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Flavobacterium,0.002260,0.00001,160.2836879,160.2837,0.01340000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Flavobacterium,Flavobacterium,yes,increased,no,0,1,1,1,Wilcoxon rank-sum test (FDR corrected p value),2.26E-03,1.41E-05,log2-foldchange,7.33,Table2,0.013400
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Parabacteroides,0.008510,0.03930,0.21653944,0.2165,0.00725000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Parabacteroides,Parabacteroides,yes,decreased,yes,4,1,2,4,Wilcoxon rank-sum test (FDR corrected p value),8.51E-03,3.93E-02,log2-foldchange,-2.21,Table2,0.007250
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Pedobacter,0.001030,0.00000,544.973545,544.9735,0.00000401000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Pedobacter,Pedobacter,yes,increased,no,0,1,1,0,Wilcoxon rank-sum test (FDR corrected p value),1.03E-03,1.89E-06,log2-foldchange,9.09,Table2,0.000004
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Blautia,0.104000,0.05030,2.067594433,2.0676,0.00525000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Blautia,Blautia,yes,increased,yes,1,1,5,1,Wilcoxon rank-sum test (FDR corrected p value),1.04E-01,5.03E-02,log2-foldchange,1.04,Table2,0.005250
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Coprobacillus,0.005010,0.01380,0.363043478,0.3630,0.01340000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Coprobacillus,Coprobacillus,yes,decreased,no,0,1,1,1,Wilcoxon rank-sum test (FDR corrected p value),5.01E-03,1.38E-02,log2-foldchange,-1.46,Table2,0.013400
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Dorea,0.046600,0.02260,2.061946903,2.0619,0.01340000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Dorea,Dorea,yes,increased,yes,2,2,2,1,Wilcoxon rank-sum test (FDR corrected p value),4.66E-02,2.26E-02,log2-foldchange,1.05,Table2,0.013400
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Lactobacillus,0.000723,0.00524,0.137977099,0.1380,0.02900000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Lactobacillus,Lactobacillus,yes,decreased,yes,5,0,2,2,Wilcoxon rank-sum test (FDR corrected p value),7.23E-04,5.24E-03,log2-foldchange,-2.86,Table2,0.029000
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Haemophilus ,0.000107,0.00037,0.291553134,0.2916,0.02370000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Haemophilus,Haemophilus ,yes,decreased,yes,2,1,1,4,Wilcoxon rank-sum test (FDR corrected p value),1.07E-04,3.67E-04,log2-foldchange,-1.78,Table2,0.023700
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Mycoplana,0.000203,0.00000,147.1014493,147.1014,0.00525000000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Mycoplana,Mycoplana,yes,increased,no,0,0,1,0,Wilcoxon rank-sum test (FDR corrected p value),2.03E-04,1.38E-06,log2-foldchange,7.2,Table2,0.005250
,Article_0419,USA,MS,Multiple sclerosis,Autoimmune,27346372,Chen J,2016,10.1038/srep28484,"Chen J, 2016","Chen J, 2016",31,36,67,Pseudomonas,0.001440,0.00015,9.536423841,9.5364,0.00001390000000000,,,,,,,,,,,,,,42.9 ± 10.6 years,40.3 ± 7.3,16s,V3–V5,Pseudomonas,Pseudomonas,yes,increased,yes,1,3,1,0,Wilcoxon rank-sum test (FDR corrected p value),1.44E-03,1.51E-04,log2-foldchange,3.25,Table2,0.000014
Article_0430,Article_0430,China,T1D,T1D,Autoimmune,27231166,Qi CJ,2016,10.4103/0366-6999.182841,"Qi CJ, 2016","Qi CJ, 2016",15,15,30,Blautia,2.270000,0.84300,2.692763938,2.6928,0.04300000000000000,,,,,,,,,,,,,,11.4 ± 3.0 years,10.5 ± 1.5 years,16s,v3-v4,Blautia,Blautia,yes,increased,yes,1,1,5,1,Mann-Whitney U-test. ,2.27,0.843,Mann-Whitney z value,1.776,,0.043000
,Article_0430,China,T1D,T1D,Autoimmune,27231166,Qi CJ,2016,10.4103/0366-6999.182841,"Qi CJ, 2016","Qi CJ, 2016",15,15,30,Haemophilus ,0.175000,0.47900,0.365344468,0.3653,0.00900000000000000,,,,,,,,,,,,,,11.4 ± 3.0 years,10.5 ± 1.5 years,16s,v3-v4,Haemophilus,Haemophilus ,yes,decreased,yes,2,1,1,4,Mann-Whitney U-test. ,0.175,0.479,Mann-Whitney z value,-2.616,,0.009000
,Article_0430,China,T1D,T1D,Autoimmune,27231166,Qi CJ,2016,10.4103/0366-6999.182841,"Qi CJ, 2016","Qi CJ, 2016",15,15,30,Lachnospira,0.300000,0.76100,0.394218134,0.3942,0.01200000000000000,,,,,,,,,,,,,,11.4 ± 3.0 years,10.5 ± 1.5 years,16s,v3-v4,Lachnospira,Lachnospira,yes,decreased,yes,1,3,1,3,Mann-Whitney U-test. ,0.3,0.761,Mann-Whitney z value,-2.511,,0.012000
,Article_0430,China,T1D,T1D,Autoimmune,27231166,Qi CJ,2016,10.4103/0366-6999.182841,"Qi CJ, 2016","Qi CJ, 2016",15,15,30,Dialister,0.063000,0.77200,0.081606218,0.0816,0.00900000000000000,,,,,,,,,,,,,,11.4 ± 3.0 years,10.5 ± 1.5 years,16s,v3-v4,Dialister,Dialister,yes,decreased,yes,1,0,2,4,Mann-Whitney U-test. ,0.063,0.772,Mann-Whitney z value,-2.617,,0.009000
,Article_0430,China,T1D,T1D,Autoimmune,27231166,Qi CJ,2016,10.4103/0366-6999.182841,"Qi CJ, 2016","Qi CJ, 2016",15,15,30,Intestinimonas,0.004000,0.01900,0.210526316,0.2105,0.04800000000000000,,,,,,,,,,,,,,11.4 ± 3.0 years,10.5 ± 1.5 years,16s,v3-v4,Intestinimonas,Intestinimonas,yes,decreased,no,0,0,0,1,Mann-Whitney U-test. ,0.004,0.019,Mann-Whitney z value,-1.666,,0.048000
Article_0445,Article_0445,USA,Rheumatoid Arthritis,Arthritis,Autoimmune,27102666,Chen J,2016,10.1186/s13073-016-0299-7,"Chen J, 2016","Chen J, 2016",40,32,72,Eggerthella,0.000522,0.00007,7.880276181,7.8803,0.00089000000000000,,,,,,,,,,,,,,55.7 years,53.0 years,16s,V3-V5,Eggerthella,Eggerthella,yes,increased,yes,0,0,3,0,(FDR corrected p value),0.000521746,6.62092E-05,log2FoldChange (RA/Control),-2.978246193,supplementary 2,0.000890
Article_0473,Article_0473,Finland,juvenile idiopathic arthritis,Arthritis,Autoimmune,26718942,Tejesvi MV,2016,10.1007/s10096-015-2548-x,"Tejesvi MV, 2016","Tejesvi MV, 2016",30,27,57,Bacteroides,0.436000,0.33290,1.309702613,1.3097,0.04000000000000000,,,,,,,,,,,,,,6.2 years,5.4 years,16s,V4–V5,Bacteroides,Bacteroides,yes,increased,yes,0,6,11,1,,43.60%,33.29%,,,text,0.040000
Article_0519,Article_0519,USA,T1D,T1D,Autoimmune,26068542,Alkanani AK,2015,10.2337/db14-1847,"Alkanani AK, 2015","Alkanani AK, 2015",35,23,58,Alistipes,1.950000,3.23000,0.60371517,0.6037,0.02800000000000000,,,,,,,,,,,,,,11 (2–20) years,12 (4–24) years,16s,v4,Alistipes,Alistipes,yes,decreased,yes,1,3,1,3,"Wilcoxon rank-based tests (FDR p value), Median percent abundance",1.95,3.23,,,supplementary data,0.028000
,Article_0519,USA,T1D,T1D,Autoimmune,26068542,Alkanani AK,2015,10.2337/db14-1847,"Alkanani AK, 2015","Alkanani AK, 2015",35,23,58,Thalassospira,1.490000,0.35000,4.257142857,4.2571,0.01900000000000000,,,,,,,,,,,,,,11 (2–20) years,12 (4–24) years,16s,v4,Thalassospira,Thalassospira,yes,increased,no,0,0,1,0,"Wilcoxon rank-based tests (FDR p value), maximum percent abundance",1.49,0.35,,,supplementary data,0.019000
Article_0560,Article_0560,USA,enthesitis‐related arthritis,Arthritis,Autoimmune,25434931,Stoll ML,2014,10.1186/s13075-014-0486-0,"Stoll ML, 2014","Stoll ML, 2014",25,13,38,Faecalibacterium,0.052000,0.11000,0.472727273,0.4727,0.00500000000000000,,,,,,,,,,,,,,13.0 (7.0 to 19.0) years,13.0 (5.8 to 18.0) years,16s,v4,Faecalibacterium,Faecalibacterium,yes,decreased,yes,1,5,2,7,Mann-Whitney U-test,5.20%,11%,not given,not given,text,0.005000
Article_0600,Article_0600,Maxico,T1D,T1D,Autoimmune,24448554,Mejía-León ME,2014,10.1038/srep03814,"Mejía-León ME, 2014","Mejía-León ME, 2014",21,8,29,Bacteroides,0.447400,0.12330,3.628548256,3.6285,0.00370000000000000,,,,,,,,,,,,,,12.3  years,11 years,16s,v4,Bacteroides,Bacteroides,yes,increased,yes,0,6,11,1,Tukey-Kramer test,0.4474,0.1233,relative abundance from figure 3,not given,not given,0.003700
,Article_0600,Maxico,T1D,T1D,Autoimmune,24448554,Mejía-León ME,2014,10.1038/srep03814,"Mejía-León ME, 2014","Mejía-León ME, 2014",21,8,29,Prevotella,0.027400,0.37420,0.073222875,0.0732,0.00300000000000000,,,,,,,,,,,,,,12.3  years,11 years,16s,v4,Prevotella,Prevotella,yes,decreased,yes,4,3,3,5,Tukey-Kramer test,0.0274,0.3742,relative abundance from figure 4,not given,not given,0.003000
,Article_0600,Maxico,T1D,T1D,Autoimmune,24448554,Mejía-León ME,2014,10.1038/srep03814,"Mejía-León ME, 2014","Mejía-León ME, 2014",21,8,29,Megamonas,0.001300,0.01230,0.105691057,0.1057,0.01610000000000000,,,,,,,,,,,,,,12.3  years,11 years,16s,v4,Megamonas,Megamonas,yes,decreased,yes,0,4,2,1,Tukey-Kramer test,0.0013,0.0123,relative abundance from figure 5,not given,not given,0.016100
,Article_0600,Maxico,T1D,T1D,Autoimmune,24448554,Mejía-León ME,2014,10.1038/srep03814,"Mejía-León ME, 2014","Mejía-León ME, 2014",21,8,29,Acidaminococcus,0.001300,0.01950,0.066666667,0.0667,0.02140000000000000,,,,,,,,,,,,,,12.3  years,11 years,16s,v4,Acidaminococcus,Acidaminococcus,yes,decreased,no,1,0,1,1,Tukey-Kramer test,0.0013,0.0195,relative abundance from figure 6,not given,not given,0.021400
Article_2745,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Lactobacillus,0.695300,3.50000,0.198657143,0.1987,0.00001470000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Lactobacillus,Lactobacillus,yes,decreased,yes,5,0,2,2,"Mann-Whitney U-test, FDR corretced p",0.6953,3.5,Effect size,-2.805,Supplementary table2,0.000015
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Alloprevotella,1.127000,2.61600,0.430810398,0.4308,0.00000086200000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Alloprevotella,Alloprevotella,yes,decreased,no,0,1,0,1,"Mann-Whitney U-test, FDR corretced p",1.127,2.616,Effect size,-1.489,Supplementary table2,0.000001
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Enterobacter,0.852900,0.94510,0.902444186,0.9024,0.00000576000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Enterobacter,Enterobacter,yes,decreased,yes,0,0,0,3,"Mann-Whitney U-test, FDR corretced p",8.53E-01,0.9451,Effect size,-0.09228,Supplementary table2,0.000006
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Clostridium sensu stricto,0.000095,0.00057,0.165095986,0.1651,0.01392000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Clostridium sensu stricto-3,Clostridium sensu stricto,no,decreased,yes,4,1,1,2,"Mann-Whitney U-test, FDR corretced p",9.46E-05,0.000573,Effect size,-0.00048,Supplementary table2,0.013920
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Ruminococcaceae_unclassified,0.202500,0.71640,0.282663317,0.2827,0.00000844000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Ruminococcaceae UCG-014,Ruminococcaceae_unclassified,no,decreased,yes,4,1,1,8,"Mann-Whitney U-test, FDR corretced p",0.2025,0.7164,Effect size,-0.5139,Supplementary table2,0.000008
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Odoribacter,0.154400,0.70930,0.217679402,0.2177,0.00001660000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Odoribacter,Odoribacter,yes,decreased,yes,4,0,0,3,"Mann-Whitney U-test, FDR corretced p",0.1544,0.7093,Effect size,-0.5549,Supplementary table2,0.000017
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Rikenellaceae_RC9,0.000095,0.67080,0.000141026,0.0001,0.00000000001020000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Rikenellaceae RC9,Rikenellaceae_RC9,yes,decreased,no,0,0,0,1,"Mann-Whitney U-test, FDR corretced p",9.46E-05,0.6708,Effect size,-0.6708,Supplementary table2,0.000000
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Enterococcus,0.053140,0.62140,0.085516575,0.0855,0.00000233000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Enterococcus,Enterococcus,yes,decreased,yes,5,0,2,5,"Mann-Whitney U-test, FDR corretced p",0.05314,0.6214,Effect size,-0.5682,Supplementary table2,0.000002
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Klebsiella,0.344900,0.56670,0.608611258,0.6086,0.00013900000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Klebsiella,Klebsiella,yes,decreased,yes,5,0,4,2,"Mann-Whitney U-test, FDR corretced p",0.3449,0.5667,Effect size,-0.2218,Supplementary table2,0.000139
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Desulfovibrio,0.139300,0.50130,0.277877518,0.2779,0.00173000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Desulfovibrio,Desulfovibrio,yes,decreased,yes,2,0,1,3,"Mann-Whitney U-test, FDR corretced p",0.1393,0.5013,Effect size,-0.362,Supplementary table2,0.001730
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Citrobacter,0.028960,0.33320,0.086914766,0.0869,0.00005670000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Citrobacter,Citrobacter,yes,decreased,yes,0,1,0,2,"Mann-Whitney U-test, FDR corretced p",0.02896,0.3332,Effect size,-0.3042,Supplementary table2,0.000057
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Akkermansia,0.057020,0.20310,0.2807484,0.2807,0.00001020000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Akkermansia,Akkermansia,yes,decreased,yes,3,1,1,2,"Mann-Whitney U-test, FDR corretced p",0.05702,0.2031,Effect size,-0.1461,Supplementary table2,0.000010
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Rikenella,0.000095,0.13000,0.000727692,0.0007,0.00000000091200000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Rikenella,Rikenella,yes,decreased,no,0,0,0,1,"Mann-Whitney U-test, FDR corretced p",9.46E-05,0.13,Effect size,-0.1299,Supplementary table2,0.000000
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Staphylococcus,0.000331,0.12150,0.00272428,0.0027,0.00000000216000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Staphylococcus,Staphylococcus,yes,decreased,yes,1,0,1,2,"Mann-Whitney U-test, FDR corretced p",0.000331,0.1215,Effect size,-0.1212,Supplementary table2,0.000000
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Coprococcus,0.071690,0.12100,0.592479339,0.5925,0.01001000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Coprococcus 1,Coprococcus,yes,decreased,yes,2,2,1,6,"Mann-Whitney U-test, FDR corretced p",0.07169,0.121,Effect size,-0.04933,Supplementary table2,0.010010
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Rhodococcus,0.004259,0.09505,0.044807996,0.0448,0.00000000003380000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Rhodococcus,Rhodococcus,yes,decreased,no,0,0,0,1,"Mann-Whitney U-test, FDR corretced p",0.004259,0.09505,Effect size,-0.09079,Supplementary table2,0.000000
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Bacteroides,21.890000,13.68000,1.600146199,1.6001,0.02202000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Bacteroides,Bacteroides,yes,increased,yes,0,6,11,1,"Mann-Whitney U-test, FDR corretced p",21.89,13.68,Effect size,8.208,Supplementary table2,0.022020
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Escherichia/Shigella,1.949000,1.68600,1.15599051,1.1560,0.03137000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Escherichia-Shigella,Escherichia/Shigella,no,increased,yes,4,2,2,0,"Mann-Whitney U-test, FDR corretced p",1.949,1.686,Effect size,0.2625,Supplementary table2,0.031370
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Parasutterella,0.300600,0.23670,1.269961977,1.2700,0.00910300000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Parasutterella,Parasutterella,yes,increased,yes,0,2,2,0,"Mann-Whitney U-test, FDR corretced p",0.3006,0.2367,Effect size,0.0639,Supplementary table2,0.009103
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Flavonifractor,0.172500,0.06611,2.609287551,2.6093,0.00173000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Flavonifractor,Flavonifractor,yes,increased,yes,1,0,2,0,"Mann-Whitney U-test, FDR corretced p",0.1725,0.06611,Effect size,0.1064,Supplementary table2,0.001730
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Eubacterium,0.046040,0.04310,1.068213457,1.0682,0.00268300000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,the Eubacterium xylanophium group,Eubacterium,yes,increased,yes,6,9,2,4,"Mann-Whitney U-test, FDR corretced p",0.04604,0.0431,Effect size,0.002945,Supplementary table2,0.002683
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Tyzzerella,0.022380,0.01291,1.733539892,1.7335,0.01801000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Tyzzerella,Tyzzerella,yes,increased,no,1,1,1,0,"Mann-Whitney U-test, FDR corretced p",0.02238,0.01291,Effect size,0.009472,Supplementary table2,0.018010
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Sellimonas,0.019780,0.00109,18.09698079,18.0970,0.01815000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Sellimonas,Sellimonas,yes,increased,no,0,0,1,0,"Mann-Whitney U-test, FDR corretced p",0.01978,0.001093,Effect size,0.01869,Supplementary table2,0.018150
,Article_2745,China,Rheumatoid Arthritis,Arthritis,Autoimmune,31709198,Yang S,2019,10.3389/fcimb.2019.00369,"Yang S, 2019","Yang S, 2019",66,60,126,Oscillospira,0.001514,0.00036,4.159340659,4.1593,0.03660000000000000,,,,,,,,,,,,,,not specified,not specified,16s,V3-V4,Oscillospira,Oscillospira,yes,increased,no,1,0,1,1,"Mann-Whitney U-test, FDR corretced p",0.001514,0.000364,Effect size,0.00115,Supplementary table2,0.036600
Article_3075,Article_3075,Belgium,Multiple sclerosis,Multiple sclerosis,Autoimmune,,Tatjana R,2020,10.1002/acn3.51004,"Tatjana R, 2020","Tatjana R, 2020",98,120,218,Butyricicoccus,1.700000,2.30000,0.739130435,0.7391,0.00700000000000000,,,,,,,,,,,,,,48 years (median),49 years (median),16s,v4,Butyricicoccus ,Butyricicoccus,yes,decreased,yes,0,2,0,4,Wilcoxon rank-sum test (corrected),1.7,2.3,Median relative abundance ,not available,Table4,0.007000
,Article_3075,Belgium,MS,Multiple sclerosis,Autoimmune,,Tatjana R,2020,10.1002/acn3.51004,"Tatjana R, 2020","Tatjana R, 2020",98,120,218,Clostridium IV,4.140000,3.18000,1.301886792,1.3019,0.00100000000000000,,,,,,,,,,,,,,48 years (median),49 years (median),16s,v4,Clostridiumcluster IV,Clostridium IV,yes,increased,yes,0,2,1,1,Wilcoxon rank-sum test (corrected),4.14,3.18,Median relative abundance ,not available,Table4,<0.001
,Article_3075,Belgium,MS,Multiple sclerosis,Autoimmune,,Tatjana R,2020,10.1002/acn3.51004,"Tatjana R, 2020","Tatjana R, 2020",98,120,218,Gemmiger,2.710000,3.73000,0.726541555,0.7265,0.00100000000000000,,,,,,,,,,,,,,48 years (median),49 years (median),16s,v4,Gemmiger ,Gemmiger,yes,decreased,yes,0,0,0,2,Wilcoxon rank-sum test (corrected),2.71,3.73,Median relative abundance ,not available,Table4,<0.001
,Article_3075,Belgium,MS,Multiple sclerosis,Autoimmune,,Tatjana R,2020,10.1002/acn3.51004,"Tatjana R, 2020","Tatjana R, 2020",98,120,218,Intestinibacter ,0.690000,1.79000,0.38547486,0.3855,0.02900000000000000,,,,,,,,,,,,,,48 years (median),49 years (median),16s,v4,Intestinibacter ,Intestinibacter ,yes,decreased,no,1,0,0,1,Wilcoxon rank-sum test (corrected),0.69,1.79,Median relative abundance ,not available,Table4,0.029000
